url	name	online_order	book_table	rate	votes	location	rest_type	cuisines	approx_cost(for two people)	listed_in(type)	sell_beverages	sell_chinese_food	sell_thai_food	sell_indian_food	sell_mediterranean_food	sell_fast_food	sell_desserts
https://www.zomato.com/bangalore/arya-bhavan-sweets-electronic-city?context=eyJzZSI6eyJlIjpbIjE4NTcwOTQwIiwiMTg1OTk2MzciLCIxODYyNzY1OSIsIjE4NjYxMDgwIiwxODY1NDYxNywiMTg2NzY1OTUiLCIxODc0NTU0MyIsIjE4NzQ1NjkyIiwiMTg3NTU3NDUiLCIxODc3MzE0MSIsIjE4Nzk2MjI0IiwiMTg4NzMwMTIiLCIxODg4ODI1MSIsIjE4NzEyMDEwIiwiMTgyMzk4NDEiLCI2MTA2MyIsIjE4MTYzODc2Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBFbGVjdHJvbmljIENpdHkifX0=	Arya Bhavan Sweets	No	No		0	Electronic City	Sweet Shop	Mithai, Street Food, North Indian	300	Delivery	no	no	yes	yes	no	no	no
https://www.zomato.com/bangalore/litti-house-brookefield?context=eyJzZSI6eyJlIjpbIjE4MzcxMjc2IiwiMTg1OTc4NTEiLCIxODUxMTI1NSIsIjE4MzU3NTgzIiwxODU0MTkwNiwiMTg1MTY0MjQiLCIxODY1OTA5NiIsIjE4NTU4NDk0IiwiMTg0MjM0NDAiLCIxODU5NzcyOSIsIjE4ODg3NTA0IiwiMTg3ODUxMDAiLCIxODYyNzYyNCIsIjE4NjYwOTY4IiwiMTg2MjE0MjkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hcmF0aGFoYWxsaSJ9fQ==	Litti House	Yes	No	3.9 	198	Brookefield	Quick Bites	North Indian, Bihari, Rajasthani	300	Delivery	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/upsouth-1-malleshwaram?context=eyJzZSI6eyJlIjpbIjU2NjI5IiwiMTg2ODE1ODEiLCIxODcwNjUwMSIsIjE3OTQ2MDk3Iiw1MzE3NywiNTA1MTAiLCIxODc2MTE3OSIsIjE4NzQyOTEwIiwiMTg4NTQ0MzkiLCIxODY3MDA5MiIsIjE4Nzk0ODA0IiwiNTc4MTEiLCI1NjMyNSIsIjE4NDM1NjY4IiwiMTg3MjgwNDciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==	Upsouth	Yes	No	4.1 	489	Malleshwaram	Quick Bites	South Indian	300	Delivery	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/kolkata-famous-kati-rolls-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NzIxNjYwIiwiMTg3OTE4NzUiLCIxODg3MTY1NSIsIjE4NTM0Njc3IiwxODY0NzgyMCwiMTg2Nzg2MTgiLCIxODUyOTgxMyIsIjE4NTYyOTcwIiwiMTg5MDQyOTIiLCIxODYxNDc3MyIsIjE4ODcxNjUyIiwiMTg0ODAwMzYiLCIxODY0NjY4NSIsIjE4ODg1MzM4IiwiMTg0MDc4OTkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19	Kolkata Famous Kati Rolls	Yes	No	3.1	25	Bannerghatta Road	Takeaway, Delivery	Fast Food, Rolls	100	Delivery	no	no	no	no	no	yes	no
https://www.zomato.com/bangalore/bhagini-bellandur?context=eyJzZSI6eyJlIjpbIjE4NjAwODk3IiwiMTg4NjI0NTYiLCIxODM1MjEzMyIsIjE4NjY3ODYxIiw1MDEzNiwiMTg1NTAxMDUiLCI1NDgzOCIsIjUzODQzIiwiMTg2MjE4MzEiLCIxODQ2Mzk1MCIsIjE4NDU1NjAzIiwiMTg3MDYxMTQiLCIxODUyMTY5NCIsIjYwNTg2IiwiMTgzMzk4NzAiLCIxODY2OTA2OCIsIjE4MzU3NTk3IiwiMTg1MTE5OTIiLCIxODcyODgyOSIsIjE4NzE5MDE0IiwiMTg2NzQ1MjQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==	Bhagini	No	No	2.3	131	Bellandur	Casual Dining	Andhra, South Indian, Chinese, North Indian	800	Dine-out	no	yes	no	yes	no	no	no
https://www.zomato.com/bangalore/hoot-sarjapur-road?context=eyJzZSI6eyJlIjpbIjE4NTg4NTIzIiwiMTg1MDk1MTkiLCIxODc1NzQ0NyIsIjE4ODk5ODc4IiwxODQyMjg5OCwiMTg2Mjc2MjgiLCIxODYxODczMyIsIjE4ODI0MTc0IiwiMTg2NTUzMDAiLCIxODc4NDMwOCIsIjE4ODU5NTQwIiwiMTg3Nzk5ODIiLCIxODU4MjYyNiIsIjYxMTcyIiwiMTg0NDc2ODgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEhTUiJ9fQ==	Hoot	Yes	Yes	4.2	7221	Sarjapur Road	Microbrewery, Pub	Continental, Italian, North Indian	1,400	Delivery	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/shanthi-sagar-deluxe-frazer-town?context=eyJzZSI6eyJlIjpbIjUwODkxIiwiMTgxNDg5MzMiLCI1NDM4NiIsIjE4NDgwMDQyIiw1MzY4MCwiNTg4MjEiLCIxODQ4MDAzMCIsIjE4ODU1ODY1IiwiMTg2NzQwNjQiLCI1MjExNyIsIjE4NDg3MTg3IiwiNTk3NjgiLCI1MzgxNiIsIjE4MTczMDY0IiwiMTg2NTQ1MTciXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIENodXJjaCBTdHJlZXQifX0=	Shanthi Sagar Deluxe	No	No	2.7	52	Frazer Town	Casual Dining	South Indian, North Indian, Fast Food	500	Dine-out	no	no	no	yes	no	yes	no
https://www.zomato.com/bangalore/sultans-of-spice-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjE4ODk0OTAwIiwiMTgyNzAxNjMiLCI1OTA3NyIsIjE4MjIxNTkwIiw1MDk0MywiMTg3NjU4ODgiLCIxODY1NzY1NSIsIjE4ODYzMDgzIiwiNTY2MzUiLCIxODY3ODA3MCIsIjE4NTcwNDkyIiwiMTg0NDMwNzkiLCIxODc2NjcwMSIsIjE4MjQ2NDk5IiwiMTg4MzMwNjUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==	Sultans of Spice	Yes	Yes	4.5	3458	Koramangala 5th Block	Casual Dining	North Indian, Mughlai, Salad	1,300	Delivery	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/galitos-whitefield?context=eyJzZSI6eyJlIjpbIjE4NjM4MTc3IiwiMTg2MzY2NTAiLCIxODc2MTE1MyIsIjE4NDc2NDcxIiwxODM0NjM2NSwiNTE0NjYiLCIxODM4ODY0MSIsIjE4MjgwNTkwIiwiMTg2MzA5NjciLCIxODUxMzE0OSIsIjE4NDEyMTA0IiwiMTg1MTI3OTIiLCIxODgxMTEyMCIsIjU1NDA2IiwiMTg1NDUzOTYiLCIxODg5NTMwOSIsIjUyMDA0IiwiMTgzOTEwMjAiLCI1NzA4NSIsIjE4NzEyOTAyIiwiMTgzNjI0MTAiLCI1NzA4NiIsIjU0MDUxIiwiMTg1OTcwMDMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hcmF0aGFoYWxsaSJ9fQ==	Galito's	Yes	Yes	4.6 	592	Whitefield	Casual Dining	African, Burger	1,000	Delivery	no	no	no	no	no	yes	no
https://www.zomato.com/bangalore/sunnys-1-lavelle-road?context=eyJzZSI6eyJlIjpbIjU4NzIwIiwiNjA2NzMiLCIxODI2MDA2MyIsIjE4NjczOTA5Iiw1NjgwMywiMTgzNzk2NjAiLCI1MDg3MCIsIjE4NzgyMjY1IiwiNTE5MDciLCI1NTc4OCIsIjE4NzkwOTY3IiwiNTYwMTkiLCIxODU1MTA1NyIsIjUzMzk2IiwiNTE4MjIiLCI1NzQyNCIsIjE4NTk0Mjg0IiwiNTEwMDgiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFJlc2lkZW5jeSBSb2FkIn19	Sunny's	No	Yes	4.1 	1343	Lavelle Road	Casual Dining, Bar	European, Italian, Seafood, Continental	2,100	Dine-out	no	no	no	no	no	no	no
https://www.zomato.com/bangalore/al-madina-btm?context=eyJzZSI6eyJlIjpbIjE4OTQ2NjA5IiwiMTg1Mzg3ODYiLCI1MTAzNyIsIjUwNjQ0IiwxODQ4MDA0MywiMTg1NzE2NzgiLCI1NjUxOSIsIjU3ODcwIiwiNjEwMzkiLCI1OTk5OCIsIjE4NTUwMzcxIiwiMTg5NDU3NjIiLCIxODk1OTkzNCIsIjU1MTQ3IiwiMTg4MDM0OTkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDd0aCBCbG9jayJ9fQ==	Al-Madina	No	No	3.3 	8	BTM	Takeaway, Delivery	North Indian, Chinese	500	Delivery	no	yes	no	yes	no	no	no
https://www.zomato.com/bangalore/sukh-sagar-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjU5NjEyIiwiMTg3NDU0MzAiLCIxODM1OTkxOSIsIjE4NTM0MDg5Iiw1MDk0MiwiNTA1MTgiLCIxODc0NDI0NyIsIjE4NDgwMDQ5IiwiNTA4MjQiLCI2MDE3NSIsIjUwMjQ5IiwiNTg2NTciLCI1NTcxNSIsIjE4ODY1ODg1IiwiMTg5MjI0MzEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==	Sukh Sagar	Yes	No	3.8	473	Koramangala 5th Block	Casual Dining	South Indian, North Indian, Chinese, Street Food	500	Dine-out	no	yes	no	yes	no	no	no
https://www.zomato.com/bangalore/chung-wah-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NzIxMDYzIiwiMTg4OTA0MDUiLCI1MTQ1NyIsIjU4MTAxIiw1MDI3OCwiMTg4MTg4MDMiLCI1MTUxOCIsIjE4NjEzNzMyIiwiMTg3NDU0MzAiLCIxODkyODQ4OCIsIjE4ODIyMzg3IiwiMTgzOTY5NTIiLCIxODcyOTU2NCIsIjYwMDY4IiwiMTg0NzA4NzMiLCI2MTM2MCIsIjE4NjQwNjc4IiwiNTA2NDUiLCIxODM2NjY4MCJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gSlAgTmFnYXIifX0=	Chung Wah	Yes	No	4.0	539	Bannerghatta Road	Casual Dining	Chinese, Thai, Momos, Vietnamese	800	Dine-out	no	yes	yes	no	no	no	no
https://www.zomato.com/bangalore/two-states-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjMyMjI0IiwiMTg3MzU0MzciLCI1NzI5OCIsIjE4NjE3NTEyIiwxODc3OTc3MSwiMTg2NDk0MzEiLCIxODU1NzcwOSIsIjE4NTYzOTIxIiwiNTY5MDMiLCI1NjkwNiIsIjU2OTIyIiwiNTc1MDEiLCI1MjU0OCIsIjYxMjA4IiwiMTgzNjI0MjUiLCIxODY3OTQ2MyIsIjE4NjgwOTY3IiwiMTg2ODMzNjMiLCIxODY4Mzk0MSIsIjE4NzcxNTc1IiwiMTg3ODM0MjEiLCIxODgwMDYyNSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQlRNIn19	Two States	No	No	3.4	5	BTM	Quick Bites	North Indian, South Indian, Chinese, Street Food	250	Dine-out	no	yes	no	yes	no	no	no
https://www.zomato.com/bangalore/chinese-corner-btm?context=eyJzZSI6eyJlIjpbIjE4Njc5NDYzIiwiMTg3NTI4MzgiLCIxODc4MzQyMSIsIjE4ODAwNjI1IiwxODYwNzAyOSwiMTg2Mzk5NjMiLCIxODcxMjM3NyIsIjE4OTIyNDI0IiwiMTg0NjcyNDciLCIxODM5NDEzMiIsIjE4NjU0NjIyIiwiMTg5NTE4OTkiLCIxODg4NTU4OSIsIjE4NTcxMzQ4IiwiMTg2NzQwNDUiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDR0aCBCbG9jayJ9fQ==	Chinese Corner	No	No		0	BTM	Quick Bites	Chinese	300	Dine-out	no	yes	no	no	no	no	no
https://www.zomato.com/bangalore/mazedaar-hbr-layout?context=eyJzZSI6eyJlIjpbIjU0MjkxIiwiMTg0MjY0MDciLCIxODU3MTIxNSIsIjE4NTgzOTkwIiw1NjkyNiwiNjE0NDUiLCIxODIzNzkwOSIsIjE4NjcxMjYwIiwiMTg2ODQxNzYiLCIxODQ2MDAzOSIsIjE4NDg5MTMzIiwiMTg2NzgwNTAiLCIxODU5Mjk1MyIsIjE4NjMxNTkwIiwiMTg0MjE2OTQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEthbHlhbiBOYWdhciJ9fQ==	Mazedaar	No	No	3.2	10	HBR Layout	Quick Bites	North Indian, Chinese	300	Delivery	no	yes	no	yes	no	no	no
https://www.zomato.com/bangalore/vinaya-coffee-moments-1-jp-nagar?context=eyJzZSI6eyJlIjpbIjUzMzU4IiwiMTg4NzEwODgiLCIxODgyMTA3MyIsIjE4Njk4NjYzIiwxODIxNjY4MywiMTg1NTA2MTMiLCIxODYxNTg0MyIsIjU0ODA4IiwiMTg2MTQ0MTUiLCI1ODk5OSIsIjE4MTU0ODY5IiwiNTIyNzIiLCIxODg3MTcwMyIsIjE4NDIyOTA2IiwiMTg2NTQ2OTUiLCIxODg4NDUxNiIsIjU3MTk5IiwiMTg3MzUyOTIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19	Vinaya Coffee Moments	Yes	No	3.8	46	JP Nagar	Cafe	Burger, Cafe, Desserts, Sandwich, Italian	450	Delivery	yes	no	no	no	no	yes	yes
https://www.zomato.com/bangalore/taste-of-kolkata-btm?context=eyJzZSI6eyJlIjpbIjE4ODU3MTY5IiwiMTg3NDYzMzkiLCIxODU5MTk0NyIsIjE4NzQzNDk5Iiw2MTA0NywiMTg4NTgwNTUiLCIxODkwNDI5MiIsIjUxMDQxIiwiMTg1Mjg3MzkiLCI1MDYwOSIsIjE4OTM2MDI0IiwiMTg3NDY5MzkiLCI1MjE2MSIsIjE4NjgwMDk5IiwiMTg2NzY2NDQiLCIxODY0NDEzNiIsIjE4NzYxMzUxIiwiMTg4OTM3NjQiLCIxODQ4OTExNyIsIjUwMjIzIiwiNTYxNjAiLCIxODIyNDYzMyIsIjE4NjE5NjU3IiwiMTg3NzQzNDEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDd0aCBCbG9jayJ9fQ==	Taste Of Kolkata	Yes	No	3.1 	60	BTM	Quick Bites	Bengali, Chinese, Rolls	400	Delivery	no	yes	no	yes	no	no	no
https://www.zomato.com/bangalore/primal-koramangala-6th-block?context=eyJzZSI6eyJlIjpbIjUxNjkyIiwiMTg1MDk0MjYiLCIxODM5Njc4MyIsIjE4NTc5OTU1IiwxODYwMTYzMywiNTUxNTciLCIxODAxMTY0MCIsIjU0NDg3IiwiMTg5NDU0MDgiLCIxODUzMDgyMCIsIjE4NjMyNjg0IiwiNTk1NDAiLCIxODU5NDI1NyIsIjUxMDg1IiwiMTg4MTE2NjgiLCIxODkyNTg2MiJdLCJ0IjoiUHVicyAmYW1wOyBCYXJzIGluIEtvcmFtYW5nYWxhIDV0aCBCbG9jayJ9fQ==	Primal	No	No	3.0 	25	Koramangala 6th Block	Bar	Finger Food, Continental	2,300	Pubs and bars	no	no	no	no	no	no	no
https://www.zomato.com/bangalore/nagarjuna-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjU1OTE5IiwiMTgzODA4MzEiLCIxODMwNTYyOCIsIjE4NTk0OTM3Iiw1MzIzMCwiNTcwMzkiLCI1MjI5MSIsIjU1NzE1IiwiNTAwNDUiLCI1MDg2MyIsIjUyNzc1IiwiMTg1ODI0OTEiLCIxODYyMjI2OCIsIjE4NzM0NjMwIiwiMTg1MDM3MzMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDd0aCBCbG9jayJ9fQ==	Nagarjuna	No	No	4.3 	2307	Koramangala 5th Block	Casual Dining	Andhra, North Indian, Biryani	800	Delivery	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/new-quality-dum-biryani-banashankari?context=eyJzZSI6eyJlIjpbIjU1OTg3IiwiNjEwNjkiLCIxODE0ODkzMiIsIjU5MjM2Iiw1OTI1NSwiMTg3MTA1MDEiLCIxODc2MjE4MCIsIjE4NzI0NTQ3IiwiMTg5MDQxMDYiLCIxODkwNzk3NSIsIjE4OTA4ODg4IiwiMTgzOTY3NzAiLCI1ODAyOSIsIjU5ODI1IiwiNjA4NDciXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==	New Quality Dum Biryani	No	No	3.1	9	Banashankari	Quick Bites	Biryani	200	Dine-out	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/mukesh-sweet-centre-banashankari?context=eyJzZSI6eyJlIjpbIjE4NTU0NTc0IiwiMTg2MTQ5MzIiLCIxODYzNTI0MyIsIjE4NjYzNzg0IiwxODY0MDAyMiwiMTg3OTgwNjUiLCIxODg4NzExMyIsIjE4OTQ1NTc4IiwiMTg0MzQ0NDQiLCIxODkzODkzNSIsIjE4NjExNTI1IiwiMTg2ODA5MDEiLCIxODcyNzIwMCIsIjYxMjI2IiwiMTg2MDUxMTciLCIxODY0MDM1MCIsIjE3OTQ2MTI4IiwiNTk5NDgiLCIxODg4MDY4NSIsIjE4ODgwMDA5IiwiMTg2NjM2OTIiLCI1NTY3NiIsIjE4NjQxNzI3IiwiNjE1NDEiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gSmF5YW5hZ2FyIn19	Mukesh Sweet Centre	No	No		0	Banashankari	Sweet Shop	Mithai	300	Desserts	no	no	yes	no	no	no	no
https://www.zomato.com/bangalore/tharavadu-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjU3ODQ0IiwiNTU3MDEiLCIxODg4NzQxMCIsIjE4NjEwMjkxIiw1MTE3NiwiNTIwNDgiLCIxODkyMzgwMCIsIjUzOTMzIiwiMTg0MDc5MTciLCIxODU1NjM0NSIsIjUwNjQ1IiwiMTg4OTM5NjMiLCIxODMwNDczMyIsIjYxMjQ4IiwiNjA0ODAiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==	Tharavadu	Yes	No	3.8	84	HSR	Quick Bites	Chinese, North Indian, Kerala	400	Dine-out	no	yes	no	yes	no	no	no
https://www.zomato.com/bangalore/thuglife-rolls-hosur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4Njk2NTk4IiwiMTg3NDg3MzAiLCIxODc3MDIzOCIsIjE4NzgwNjcyIiwxODc4NDgyMiwiMTg4MDg5NTYiLCIxODg1NzQ1OCIsIjE4ODg3MTEzIiwiMTg4OTU0NzEiLCIxODk1MTM2OSIsIjE4OTMxOTQwIiwiMTg2MDA1ODMiLCIxODM2MjQwMSIsIjU4MDQwIiwiMTg3NjI0NjAiLCIxODQzMzkyMiIsIjYxMTE3IiwiMTg0NjAwNDUiLCIxODUyNjM0OSIsIjE4OTU5ODA4IiwiMTg5NjYxODEiLCIxODk2NTA5MyIsIjE4NTkzNDUxIiwiMTg2NDQ5OTgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDR0aCBCbG9jayJ9fQ==	ThugLife Rolls	No	No		0	Hosur Road	Quick Bites	Rolls	200	Delivery	no	no	no	no	no	no	no
https://www.zomato.com/bangalore/imli-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4Njg4MjUwIiwiNjA0NzkiLCIxODYyMjI3NyIsIjE4NjQ2ODUwIiwxODc1NDgyNiwiMTg4OTY5NDgiLCIxODU0MzI1NyIsIjE4NTc4MTIwIiwiNTYyNjUiLCI1NzA2MyIsIjUzMTM5IiwiMTgzMjM2MTIiLCIxODYxNDMwNCIsIjE4NjQ3MjgwIiwiMTg1MjgzNDgiLCIxODUyODM2OCIsIjE4NTU1MTU1IiwiNjA1OTciLCI2MTYyNCIsIjE4NTM2NzY4IiwiMTg1NDE0NDgiLCIxODczMDMxNyJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQnJvb2tlZmllbGQifX0=	Imli	No	No	3.3	13	Marathahalli	Quick Bites	North Indian, Beverages, Fast Food, Street Food	250	Dine-out	yes	no	no	yes	no	yes	no
https://www.zomato.com/bangalore/bun-town-btm?context=eyJzZSI6eyJlIjpbIjU0ODQyIiwiMTgzNzU1NzEiLCIxODk0NTQ3MiIsIjE4NTc0Mjc3IiwxODYwMjg2NSwiMTg0MjE4MDUiLCI2MDQ4MCIsIjE4MTYzODcxIiwiMTg1OTIyMjAiLCIxODA0ODIzNCIsIjE4NjQyNTkxIiwiMTg3MDY2OTUiLCIxODg5MDg3MiIsIjE4NzU1NzkyIiwiMTgxNTQ4NjkiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gSmF5YW5hZ2FyIn19	Bun Town	Yes	No	4.0	204	BTM	Cafe, Bakery	Cafe, Bakery	500	Desserts	yes	no	no	no	no	no	no
https://www.zomato.com/bangalore/andhra-taste-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjU3MDQ2IiwiMTg1NTg0OTQiLCIxODUwMjEyMyIsIjE4NjgyMTUzIiwxODgwNzU2NywiNjA5MjQiLCIxODkzMTk0MSIsIjE4NjAxMzY2IiwiMTg2NDY3NjkiLCIxODQ0MzA5MiIsIjE4MzMzMTYzIiwiNjAyMTUiLCIxODc5OTQ0MiIsIjE4ODExOTczIiwiMTgzMDg3NzIiLCI1Mjk3NyIsIjE4MTYwMDc5IiwiNTUyMjYiLCI1NzQwNyIsIjE4ODYyMzM3Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBXaGl0ZWZpZWxkIn19	Andhra Taste	Yes	No		0	Whitefield	Delivery	Andhra	400	Delivery	no	no	no	no	no	no	no
https://www.zomato.com/bangalore/bakers-town-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzkxMDkyIiwiMTg4MjQxNzQiLCI2MTIxMCIsIjUwNjY5IiwxODY4MDEwNCwiMTgxNDA3ODAiLCIxODg0NTQ3NiIsIjE4Nzg1MTEyIiwiMTg2Njc2NDUiLCIxODc4MTEwNSIsIjU1MzczIiwiMTg2ODA1MDMiLCIxODQxNzU5NiIsIjE4NDg5MTE1IiwiMTg2NDk0MzQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDZ0aCBCbG9jayJ9fQ==	Bakers Town	Yes	No	3.6 	42	BTM	Cafe	Cafe, Continental, Fast Food	600	Dine-out	yes	no	no	no	no	yes	no
https://www.zomato.com/bangalore/tasty-kitchens-koramangala-6th-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTQyMTU4IiwiMTg3MjU2MDciLCI1Nzc5OSIsIjE4NDI0MDgwIiwxODk1MTk3MywiMTgyOTgyNzUiLCIxODE4MTMzMiIsIjE4NDcyMzk4IiwiMTg1MzM5MjMiLCIxODU2MjIyNyIsIjE4NjA0MTY4IiwiMTg2Nzg5OTkiLCIxODcxOTU1NCIsIjE4NjQ5NzM2IiwiMTg4NTEyMzEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDR0aCBCbG9jayJ9fQ==	Tasty Kitchens	Yes	No	NEW	0	Koramangala 6th Block	Quick Bites	Pizza	500	Dine-out	no	no	no	no	no	yes	no
https://www.zomato.com/bangalore/the-hungers-zone-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTM4OTM1IiwiMTgyNzUwMzYiLCIxODMwNDc1NiIsIjE4MTY1Nzc3IiwxODQwMjI2OCwiNTk4MDYiLCIxODY0MDA5MSIsIjE4NzY5NjEyIiwiNjAwNzkiLCIxODkxMTAxNCIsIjE4NDM1Njg2IiwiMTgxNDg5NTMiLCIxODYwNTMwNiIsIjE4NjMxOTUxIiwiMTg2ODcxMzEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDd0aCBCbG9jayJ9fQ==	The Hungers Zone	Yes	No	3.7 	57	BTM	Quick Bites	Fast Food, Italian, Pizza	300	Delivery	no	no	no	no	no	yes	no
https://www.zomato.com/bangalore/hotel-oottupura-ejipura?context=eyJzZSI6eyJlIjpbIjE4NTEyNjc2IiwiMTg1MzcwMjMiLCI2MTE1NyIsIjE4NzI1NTk3Iiw1Nzk0NCwiMTg2MjQxNDkiLCIxODE4MTM0MCIsIjE4NzI1NjczIiwiMTg3MzAzMTEiLCIxODY0NDk5OCIsIjE4NDM3ODc4IiwiMTg1MjYzNDkiLCIxODY2NDY2MSIsIjE4NzEyNDg3IiwiMTg3MDk1MTIiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDR0aCBCbG9jayJ9fQ==	Hotel Oottupura	No	No	3.6 	21	Ejipura	Quick Bites	South Indian	200	Dine-out	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/biriyani-combo-99-indiranagar-bangalore?context=eyJzZSI6eyJlIjpbIjUyNDk3IiwiMTgxNjM4NzgiLCIxODY3NTg2OSIsIjUyMDgyIiwxODk0NDMyMSwiMTg0NTA4ODAiLCIxODU0MDczNSIsIjE4MzQ0MDA1IiwiMTg0MjI5MDIiLCIxODgxMTA3MiIsIjE4Mzc0MzQyIiwiMTg4NTI3MjUiLCIxODYzMTU1MSIsIjE4NjIzMTA2IiwiNTQxMDkiLCIxODY4NDMzNyIsIjE4MzMzMTM2Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBJbmRpcmFuYWdhciJ9fQ==	Biriyani Combo 99	No	No	NEW	0	Indiranagar	Quick Bites	Biryani	300	Delivery	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/alankrutha-btm?context=eyJzZSI6eyJlIjpbIjUyMjU4IiwiNTkxODAiLCI1NzI3MyIsIjUwMDExIiw2MDQwNywiNTk5NzQiLCIxODgwNzgyOSIsIjE4Njc3MjA0IiwiMTg2MjYwMTMiLCIxODU3NjQ4MCIsIjE4MzYyNDE1IiwiNTYwMjgiLCIxODQ2MDA3NiIsIjE4NDMwNzYwIiwiMTg0NjcyMjAiLCIxODgwNzgzNiJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQlRNIn19	Alankrutha	Yes	No	3.9	255	BTM	Casual Dining	Andhra, Biryani, North Indian, Chinese	500	Dine-out	no	yes	no	yes	no	no	no
https://www.zomato.com/bangalore/cee-yem-btm?context=eyJzZSI6eyJlIjpbIjE4ODAzNjM3IiwiMTg4NDM4NTIiLCIxODg3NDI5MyIsIjE4ODkyMjExIiwxODYwNTI4NiwiMTg2MDcwMjkiLCIxODYzOTk2MyIsIjE4NjYxNjQwIiwiMTg2MzIyMDAiLCIxODcxMjM3NyIsIjE4OTIyNDI0IiwiMTg5NDE3NDAiLCIxODUzNDkxMCIsIjE4NDY3MjQ3IiwiMTg2NTQ2MjIiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==	Cee Yem	No	No		0	BTM	Quick Bites	South Indian, Kerala, North Indian	300	Dine-out	no	no	no	yes	no	no	no
